dtxsid,aeid,hitc_clean,active
DTXSID9036515,2387,1.0,1.0
DTXSID9036690,2387,0.0,0.0
DTXSID9036933,2387,0.0,0.0
DTXSID9037539,2387,0.0,0.0
DTXSID9037745,2387,0.007212351814494107,0.0
DTXSID9037749,2387,,
DTXSID9040001,2387,0.0,0.0
DTXSID9040342,2387,0.0001873858582560269,0.0
DTXSID9040710,2387,0.0,0.0
DTXSID9040716,2387,0.08493153776706922,0.0
DTXSID9041237,2387,0.0,0.0
DTXSID9041289,2387,0.0028321162518796044,0.0
DTXSID9041368,2387,0.0,0.0
DTXSID9041491,2387,1.539338604204976e-08,0.0
DTXSID9041653,2387,0.051506614443721024,0.0
DTXSID9041815,2387,0.0,0.0
DTXSID9041861,2387,0.0,0.0
DTXSID9042093,2387,2.2578326737166797e-11,0.0
DTXSID9042209,2387,0.0,0.0
DTXSID9042382,2387,0.0,0.0
DTXSID9042415,2387,0.4132629902793279,0.0
DTXSID9043938,2387,,
DTXSID9044164,2387,0.9999983025053482,1.0
DTXSID9044536,2387,0.9991550062206379,1.0
DTXSID9044538,2387,0.0,0.0
DTXSID9044663,2387,1.5318087024902864e-13,0.0
DTXSID9044742,2387,0.0,0.0
DTXSID9044823,2387,,
DTXSID9044825,2387,0.9588474732776029,1.0
DTXSID9044902,2387,0.0,0.0
DTXSID9044904,2387,0.0,0.0
DTXSID9047178,2387,0.0,0.0
DTXSID9047205,2387,3.48910923416427e-05,0.0
DTXSID9047251,2387,0.9999997134645743,1.0
DTXSID9047253,2387,0.0,0.0
DTXSID9047255,2387,0.0,0.0
DTXSID9047257,2387,0.0,0.0
DTXSID9047259,2387,0.783701883561098,0.0
DTXSID9047330,2387,0.0,0.0
DTXSID9047334,2387,0.0,0.0
DTXSID9047338,2387,7.286325120077646e-08,0.0
DTXSID9047540,2387,0.9993384471090043,1.0
DTXSID9047542,2387,,
DTXSID9047590,2387,,
DTXSID9047592,2387,0.06948554978345217,0.0
DTXSID9047594,2387,0.0,0.0
DTXSID9047598,2387,0.9121460112455426,1.0
DTXSID9047708,2387,0.0,0.0
DTXSID9048190,2387,0.0,0.0
DTXSID9048192,2387,0.0,0.0
DTXSID9048194,2387,,
DTXSID9048196,2387,0.0,0.0
DTXSID9048198,2387,0.0,0.0
DTXSID9048510,2387,3.046865763647763e-06,0.0
DTXSID9048512,2387,,
DTXSID9048514,2387,,
DTXSID9048516,2387,0.0,0.0
DTXSID9048518,2387,0.0,0.0
DTXSID9052555,2387,0.0,0.0
DTXSID9052686,2387,0.0,0.0
