dtxsid,smiles
DTXSID8020961,NC1=CC=C(C=C1)[N+]([O-])=O
DTXSID8020965,[O-][N+](=O)C1=CC2=C(NC=N2)C=C1
DTXSID8020967,CCCC[N+]([O-])=O
DTXSID8020963,NC1=C(C=CC(=C1)[N+]([O-])=O)C(O)=O
DTXSID8020969,CC[N+]([O-])=O
DTXSID8021060,O=NN1CCCCC1
DTXSID8021145,C(OC1=CC=CC=C1)C1CO1
DTXSID8021062,O=NN1CCCC1
DTXSID8021141,Cl.Cl.NC1=CC=C(N)C=C1
DTXSID8021147,NNC1=CC=CC=C1
DTXSID8021191,Cl.NC1=CC2=NC3=CC(N)=CC=C3C=C2C=C1
DTXSID8021197,O=C1CCO1
DTXSID8021195,O=S1(=O)CCCO1
DTXSID8021193,CC(C)NCC(O)C1=CC2=CC=CC=C2C=C1
DTXSID8021199,CCCCN(CC)C(=O)SCCC
DTXSID8021222,ON=C1C=CC(C=C1)=NO
DTXSID8021224,[Na+].[Na+].CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(C=C1)N=NC1=C(C)C=C(C=C1)C1=CC=C(N=NC2=C(O)C=CC3=CC(=CC(=C23)S([O-])(=O)=O)S([O-])(=O)=O)C(C)=C1
DTXSID8021270,[Na+].[Na+].[O-]C1=C(SC2=C([O-])C(Cl)=CC(Cl)=C2)C=C(Cl)C=C1Cl
DTXSID8021272,[Na+].[O-][Cl]=O
DTXSID8021276,[Na+].[O-]Cl
DTXSID8021278,Cl.Cl.CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1
DTXSID8021305,FC1=CN([C@H]2CCCO2)C(=O)NC1=O
DTXSID8021301,OC(=O)CC(O)(CC(O)=O)C(O)=O.CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1
DTXSID8021309,CN1C2=CC=C(Cl)C=C2C(=NC(O)C1=O)C1=CC=CC=C1
DTXSID8021351,[Cl-].[Cl-].[Sn++]
DTXSID8021359,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1
DTXSID8021438,ClC(Cl)=C
DTXSID8021484,OC(=O)C1=CC=CC=C1C(O)=O
DTXSID8021482,CC(C)=O
DTXSID8021486,
DTXSID8021488,OC(=O)C1=CC(=CC(=C1)C(O)=O)C(O)=O
DTXSID8021515,CCCC(O)=O
DTXSID8021513,CCCC=O
DTXSID8021517,OC(=O)\C=C/C(O)=O
DTXSID8021519,CCCCOCCOCCO
DTXSID8021561,NC(=O)C(Cl)Cl
DTXSID8021563,OC1=CC(O)=C(Cl)C=C1Cl
DTXSID8021642,CCCCCCCCCCCCCCCCCC(O)=O
DTXSID8021565,CC(Cl)C(C)Cl
DTXSID8021640,OC(=O)CCCCCCCC(O)=O
DTXSID8021644,OC(=O)CCCCCCC(O)=O
DTXSID8021646,OC(=O)CC(=O)C(O)=O
DTXSID8021648,CC(=O)CCC(O)=O
DTXSID8021690,CCCCCCCCCCC(O)=O
DTXSID8021721,OS(O)(=O)=O.[H][C@@]12[C@@H]3N4C5=C(C=CC=C5)[C@@]33CCN5CC(=CCO[C@H]1CC4=O)[C@@H]2C[C@@H]35.[H][C@@]12[C@@H]3N4C5=C(C=CC=C5)[C@@]33CCN5CC(=CCO[C@H]1CC4=O)[C@@H]2C[C@@H]35
DTXSID8021771,CCC(C)(C)C1=CC=C(O)C=C1
DTXSID8021729,OC1=C(CC2=C(O)C3=CC=CC=C3OC2=O)C(=O)OC2=CC=CC=C12
DTXSID8021725,OS(O)(=O)=O.CN1CCC[C@H]1C1=CN=CC=C1.CN1CCC[C@H]1C1=CN=CC=C1
DTXSID8021775,CC1=CNC2=C1C=CC=C2
DTXSID8021777,CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)CO)C1=NC(=O)NC(=O)C1=N2
DTXSID8021800,CCN(CC)C1=CC=CC=C1
DTXSID8021802,C1CCC(CC1)C1CCCCC1
DTXSID8021804,CCOC(=O)C1=CC=C(N)C=C1
DTXSID8021856,CCCCC1=CC=C(N)C=C1
DTXSID8021854,CN(C)CC1=CC=CC=C1
DTXSID8021808,CC1=C(O)C=CC=C1
DTXSID8021937,CCCCCCCO
DTXSID8021931,CCCCCCO
DTXSID8022036,CC1(C)[C@H]2CC[C@]1(C)C(=O)C2
DTXSID8021939,CCCCCCCCN
DTXSID8022080,OC1=C(I)C=C(I)C=C1I
DTXSID8022082,CC(=O)NC1=C(O)C=CC=C1
DTXSID8022086,NC(=O)C1=CC=C(C=C1)[N+]([O-])=O
DTXSID8022111,CCC(=O)NC1=CC=C(Cl)C(Cl)=C1
DTXSID8022084,CCOC1=CC(=C(N)C=C1)[N+]([O-])=O
DTXSID8022113,ClCC(Cl)C=C
DTXSID8022117,NC12CC3CC(CC(C3)C1)C2
DTXSID8022161,OC1=C(I)C=C(C=C1I)C#N
DTXSID8022246,NCCCN1CCN(CCCN)CC1
DTXSID8022292,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC1=CC(OC2=CC=CC=C2)=CC=C1
DTXSID8022325,OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl
DTXSID8022371,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DTXSID8022329,[H][C@@]12CC[C@@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DTXSID8022377,[H][C@@]12CC[C@@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
DTXSID8022408,OC1=CC=C(C=C1)C1(OS(=O)(=O)C2=C1C=CC=C2)C1=CC=C(O)C=C1
DTXSID8022406,OC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1
DTXSID8022404,OC1=CC=CC=C1C(=O)C1=C(O)C=CC=C1
DTXSID8022585,NCCCNCCSP(O)(O)=O
DTXSID8022531,O=C(C=CC1=CC=CC=C1)C1=CC=CC=C1
DTXSID8022589,CCC1(CCC(=O)NC1=O)C1=CC=C(N)C=C1
DTXSID8022610,CCOC(=O)C1(CCN(CCC2=CC=C(N)C=C2)CC1)C1=CC=CC=C1
DTXSID8022612,[Br-].CCCC(CCC)C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]2(C)C
DTXSID8022614,CN1CCC2=CC=CC3=C2[C@H]1CC1=C3C(O)=C(O)C=C1
DTXSID8022666,C[N+](C)(C)CC([O-])=O
DTXSID8022741,CCCCNC(=O)NS(=O)(=O)C1=CC=C(N)C=C1
DTXSID8022749,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O
DTXSID8022743,ClCCNC(=O)N(CCCl)N=O
DTXSID8022828,NC1=NC(Cl)=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](CO)O1
DTXSID8022824,OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O
DTXSID8022822,CCN1N=C(C(O)=O)C(=O)C2=CC3=C(OCO3)C=C12
DTXSID8022870,N[C@@H]1CONC1=O
DTXSID8022872,CN1CCC(CC1)=C1C2=C(C=CC=C2)C=CC2=C1C=CC=C2
DTXSID8022901,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O
DTXSID8022955,[I-].CCN1C(SC2=C1C=CC=C2)=CC=CC=CC1=[N+](CC)C2=C(S1)C=CC=C2
DTXSID8022959,[Na+].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S([O-])(=O)=O
DTXSID8023004,[H][C@@]12CC[C@H](OC(=O)CCCC)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H]
DTXSID8023050,OC(=O)CC1=C(N=C(S1)C1=CC=CC=C1)C1=CC=C(Cl)C=C1
DTXSID8023000,[H][C@@]12CC[C@H](OC(=O)CC)[C@@]1(C)CC[C@]1([H])C3=CC=C(OC(=O)CC)C=C3CC[C@@]21[H]
DTXSID8023054,FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1
DTXSID8023137,OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
DTXSID8023181,[H][C@@]12OC\C3=C/C=C/[C@H](C)[C@H](O[C@@]4([H])C[C@H](OC)[C@@H](O[C@@]5([H])C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)\C(C)=C\C[C@]4([H])C[C@@]([H])(C[C@]5(CC[C@H](C)[C@]([H])(O5)[C@@H](C)CC)O4)OC(=O)[C@]([H])(C=C(C)[C@H]1O)[C@@]23O
DTXSID8023183,COC1[C@@H](CC(=O)O[C@H](C)C\C=C\C=C\[C@H](O)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@H](OC(=O)CC(C)C)[C@H](C)O2)[C@@H]([C@H]1O)N(C)C)OC(C)=O
DTXSID8023185,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
DTXSID8023187,CNC1(CCCCC1=O)C1=C(Cl)C=CC=C1
DTXSID8023216,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O
DTXSID8023214,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O
DTXSID8023260,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO
DTXSID8023262,C(C1CN2CCC1CC2)N1C2=CC=CC=C2SC2=C1C=CC=C2
DTXSID8023345,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CCC3)[C@H](C4)[C@]1(O)CC[C@@H]2O
DTXSID8023347,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@H](C4)[C@]1(O)CCC2=C
DTXSID8023349,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC=C)[C@H](C4)[C@]1(O)CCC2=O
DTXSID8023393,CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2
DTXSID8023422,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O
DTXSID8023395,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O
DTXSID8023426,CCC(=O)C1=CC=C(O)C=C1
DTXSID8023470,OC(=O)C1=C(C=CC=C1)C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1
DTXSID8023472,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC\C(C)=C\CC1=C(C)C(=O)C2=C(C=CC=C2)C1=O
DTXSID8023476,CC(C)NCC(O)COC1=C2C=CNC2=CC=C1
DTXSID8023474,FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=C1C=CC=C2)C1=CC=C(F)C=C1
DTXSID8023478,[Br-].[Br-].CC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(C)=O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N1CC[N+](C)(C)CC1)N1CC[N+](C)(C)CC1
DTXSID8023505,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CC(C)(C)C)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
DTXSID8023551,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1[C@H]2CCC[C@H]2C[C@H]1C(O)=O
DTXSID8023557,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
DTXSID8023630,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O
DTXSID8023632,O[C@H]([C@@H](O)C(O)=O)C(O)=O
DTXSID8023638,[H][C@]12COC(=O)[C@]1([H])[C@]([H])(C1=CC(OC)=C(O)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@H]2O[C@@H]1O[C@]2([H])CO[C@]([H])(O[C@@]2([H])[C@H](O)[C@H]1O)C1=CC=CS1
DTXSID8023636,CCCC1=NC2=C(C=C(C=C2C)C2=NC3=CC=CC=C3N2C)N1CC1=CC=C(C=C1)C1=CC=CC=C1C(O)=O
DTXSID8023688,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1
DTXSID8023680,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O
DTXSID8023713,COC1=CC(=CC(OC)=C1OC)C(=O)N1CCOCC1
DTXSID8023846,COP(=O)(NC(C)=O)SC
DTXSID8023719,CC1=C(O)C(C)=C2CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)OC2=C1C
DTXSID8023848,CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C
DTXSID8023890,COC(=O)NS(=O)(=O)C1=CC=C(N)C=C1
DTXSID8023892,
DTXSID8023927,BrC1=CC=C(OC2=CC=CC=C2)C=C1
DTXSID8023971,ClC1=CC=C2C=CC=CC2=C1
DTXSID8023973,CSC1=CC=C(Cl)C=C1
DTXSID8023977,CC1=C(Cl)C=CC=C1
DTXSID8024072,CN(C)C(=O)C(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID8024101,COC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)N(C)C1=NC(OC)=NC(C)=N1
DTXSID8024105,C1C2=C(C=CC=C2)C2=C1C=CC=C2
DTXSID8024107,CN1C=C(C(=O)C(=C1)C1=CC(=CC=C1)C(F)(F)F)C1=CC=CC=C1
DTXSID8024109,CC(C)OC1=CC(NC(=O)C2=C(C=CC=C2)C(F)(F)F)=CC=C1
DTXSID8024151,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC=C
DTXSID8024153,C1=CC2=C(C=C1)C1=C3C2=CC2=C4C(C=CC(C=C1)=C34)=CC=C2
DTXSID8024157,CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(C)C)[N+]([O-])=O
DTXSID8024159,CCC(C)(CC)C1=NOC(NC(=O)C2=C(OC)C=CC=C2OC)=C1
DTXSID8024234,CNC1=C(Cl)C(=O)N(N=C1)C1=CC(=CC=C1)C(F)(F)F
DTXSID8024236,"[*]C1=C([*])C([*])=C(OC2=C([*])C([*])=C([*])C([*])=C2[*])C([*])=C1[*] |$_R1;;;_R1;;_R1;;;;;_R1;;_R1;;_R1;;_R1;;_R1;;_R1;;_R1$,c:1,8,16,21,t:5,12,lp:7:2,RG:_R1={Br* |$;_AP1$,lp:0:3|},LOG={_R1:;H;8}|"
DTXSID8024238,CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)S(N)(=O)=O)[N+]([O-])=O
DTXSID8024280,CCCC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(Cl)C=C1
DTXSID8024284,COCC(C)O
DTXSID8024286,CC1CN1
DTXSID8024311,[Na+].[O-]C(=O)CF
DTXSID8024315,CCCCC(CN1C=NC=N1)(C#N)C1=CC=C(Cl)C=C1
DTXSID8024317,CC1=C(Cl)C(=O)N(C(=O)N1)C(C)(C)C
DTXSID8024442,BrCC=C
DTXSID8024498,NC1=C(O)C=CC=C1
DTXSID8024448,CCCSSCC=C
DTXSID8024521,CCC(C)(C)OC
DTXSID8024523,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DTXSID8024529,COC1=CC=CC(N)=C1
DTXSID8024573,N1C=NC2=C1C=CC=C2
DTXSID8024602,[Cl-].COC1=CC=C2C=C3C4=CC5=C(OCO5)C=C4CC[N+]3=CC2=C1OC
DTXSID8024600,[Cl-].C[N+](C)(C)CC1=CC=CC=C1
DTXSID8024652,OCC(Br)(CO)[N+]([O-])=O
DTXSID8024608,O=C(OCC(COC(=O)C1=CC=CC=C1)(COC(=O)C1=CC=CC=C1)COC(=O)C1=CC=CC=C1)C1=CC=CC=C1
DTXSID8024658,BrCC1=CC=CC=C1
DTXSID8024733,CCCC(C)(COC(N)=O)COC(=O)NC(C)C
DTXSID8024739,[H][C@]12CC(C)(C)[C@]1([H])CC\C(C)=C\CCC2=C
DTXSID8024781,[O-][N+](=O)C1=CC(=CC(=C1Cl)[N+]([O-])=O)C(F)(F)F
DTXSID8024783,ClCCOC(=O)C=C
DTXSID8024810,ClC1=NC=CC=C1
DTXSID8024814,CC1=CC=C(Cl)C=C1
DTXSID8024787,CC1=NC2=CC=C(Cl)C=C2N1
DTXSID8024862,CC1=CC=CC=C1OCC1CO1
DTXSID8024864,CC=CC=O
DTXSID8024866,CN(C)C1=CC=C(C=C1)C1(OC(=O)C2=C1C=CC(=C2)N(C)C)C1=CC=C(C=C1)N(C)C
DTXSID8024941,BrC\C=C\CBr
DTXSID8024947,BrCC(Br)C1CCC(Br)C(Br)C1
DTXSID8024997,[O-][N+](=O)C1=CC=CC(Cl)=C1Cl
DTXSID8024993,ClN1C(=O)NC(=O)N(Cl)C1=O
DTXSID8024991,ClC=CCl
DTXSID8024999,[O-][N+](=O)C1=CC=C(Cl)C(Cl)=C1
DTXSID8025040,CCN(C(=O)N(CC)C1=CC=CC=C1)C1=CC=CC=C1
DTXSID8025046,CCCCOCCOCCOCCCC
DTXSID8025094,COCCOC(=O)C1=C(C=CC=C1)C(=O)OCCOC
DTXSID8025096,COC(=O)CCCCC(=O)OC
DTXSID8025331,[O-][N+](=O)C1=CC=C(F)C(=C1)[N+]([O-])=O
DTXSID8025258,[Br-].CC[N+]1=C(C2=CC=CC=C2)C2=CC(N)=CC=C2C2=CC=C(N)C=C12
DTXSID8025337,NC=O
DTXSID8025383,"[*]C1([*])C([*])([*])C([*])([*])C([*])([*])C([*])([*])C([*])([*])C([*])([*])C([*])([*])C([*])([*])C([*])([*])C([*])([*])C1([*])[*] |$_R1;;_R1;;_R1;_R1;;_R1;_R1;;_R1;_R1;;_R1;_R1;;_R1;_R1;;_R1;_R1;;_R1;_R1;;_R1;_R1;;_R1;_R1;;_R1;_R1;;_R1;_R1$,RG:_R1={Br* |$;_AP1$,lp:0:3|},LOG={_R1:;H;6}|"
DTXSID8025464,O=C=NC1CCCCC1
DTXSID8025466,"C*.CCCCCCCCCOC(=O)C(C)=C |lp:11:2,13:2,m:1:10.9.8.7.6.5.4.3|"
DTXSID8025591,CN(CCO)CCO
DTXSID8025593,CNC(=O)N(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID8025595,C=CC(=O)NCNC(=O)C=C
DTXSID8025599,N#CSCSC#N
DTXSID8025628,CC1=C(N)C=CC=C1[N+]([O-])=O
DTXSID8025670,CC1=CC(=O)OC2=C1C=CC(O)=C2
DTXSID8025703,S=C=NC1=CC=CC2=CC=CC=C12
DTXSID8025707,CC(C)(COCC1CO1)COCC1CO1
DTXSID8025709,[Ni].c1cccc1.c1cccc1
DTXSID8025751,OCC[N+]([O-])=O
DTXSID8025759,OC(=O)CNC(=O)C1=CC=C(C=C1)[N+]([O-])=O
DTXSID8025757,Cl.CN(CCCl)CCCl
DTXSID8025830,BrC(Br)C(Br)(Br)Br
DTXSID8025886,CCOC(=O)C1OC1C1=CC=CC=C1
DTXSID8025888,O=CC(=O)C1=CC=CC=C1
DTXSID8025961,CCC(O)=O
DTXSID8025963,CCCSC(Cl)=O
DTXSID8025967,CC(O)COC(C)(C)C
DTXSID8025969,C1COC1
DTXSID8026018,COC1=C(O)C=CC(=C1)[C@H]1OC2=C(O[C@@H]1CO)C=CC(=C2)[C@H]1OC2=C(C(O)=CC(O)=C2)C(=O)[C@@H]1O
DTXSID8026060,CC(=O)NS(=O)(=O)C1=CC=C(N)C=C1
DTXSID8026064,CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1
DTXSID8026068,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1
DTXSID8026141,OC(=O)CS
DTXSID8026145,S1C=CC=C1
DTXSID8026147,Cl.COC1=CC=C(CN(CCN(C)C)C2=NC=CC=N2)C=C1
DTXSID8026195,ClC1=CC(Cl)=CC(Cl)=C1
DTXSID8026193,ClC1=CC=CC(Cl)=C1Cl
DTXSID8026220,CCOC1=CC(OCC)=C(C=C1OCC)C(C)=O
DTXSID8026224,COCCOCCOCCOC
DTXSID8026270,ClCCN(CCCl)C1=CNC(=O)NC1=O
DTXSID8026303,CC1=CC(=C(C)C=C1O)C1(OS(=O)(=O)C2=C1C=CC=C2)C1=C(C)C=C(O)C(C)=C1
DTXSID8026228,CCOP(=O)(OCC)OCC
DTXSID8026305,CC1=CC(C)=C(N)C=C1
DTXSID8026307,CC1=CC=CC(C)=C1N
DTXSID8026309,CC1=CC(N)=CC(C)=C1
DTXSID8026432,CC(C)(C)C(O)=O
DTXSID8026436,CC(C)(CO)[N+]([O-])=O
DTXSID8026488,CC1(C)C2CCC(C2)C1=C
DTXSID8026513,O=C1NC(=O)C2CC=CCC12
DTXSID8026515,O=C1OC(=O)C2CCCCC12
DTXSID8026519,CCCCOC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC
DTXSID8026563,CCCCCCCC\C=C/CCCCCCCC(=O)N(CCO)CCO
DTXSID8026640,CC(C)C1=CC(=CC=C1)C(C)C
DTXSID8026694,CCCCC(CC)COC(C)=O
DTXSID8026698,C1CN(CCO1)SSN1CCOCC1
DTXSID8026727,CC(C)=CCC\C(C)=C\CO
DTXSID8026725,CCCCCCC(O)CCCCCCCCCCC(O)=O
DTXSID8026729,CCCC(=O)OC(=O)CCC
DTXSID8026773,CC(O)CCO
DTXSID8026775,OC(=O)CCS
DTXSID8026931,CCCCCCCC\C=C/CCCCCCCCCCCC(O)=O
DTXSID8026802,CC(C)CC(O)CC(C)C
DTXSID8026933,CCCCCCCC\C=C/CCCCCCCCN
DTXSID8026981,CC(=O)NC1=CC=C(C=C1)S(Cl)(=O)=O
DTXSID8027032,CC(C)(N)CO
DTXSID8026935,CCCCCCCCCCCCCCCCCCO
DTXSID8027034,OCC(CO)(CO)[N+]([O-])=O
DTXSID8027036,CC(C)(CO)CO
DTXSID8027086,CCCCCCC(O)CCCCCCCCCCC(=O)OC
DTXSID8027084,[Na+].CC(C)OC([S-])=S
DTXSID8027113,CC(C)C(O)C(C)(C)CO
DTXSID8027163,Cl.CNC
DTXSID8027167,CC(C)(CCl)C1=CC=CC=C1
DTXSID8027169,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O
DTXSID8027240,CC1=CC=C(C(=C1)[N+]([O-])=O)[N+]([O-])=O
DTXSID8027244,CCC(Cl)CCl
DTXSID8027292,[Cl-].[Cl-].CCCC[Sn++]CCCC
DTXSID8027246,O=C1CCCN1
DTXSID8027294,CCC(C)NC(N)=O
DTXSID8027321,[Na+].OC1=CC=C(C=C1)S([O-])(=O)=O
DTXSID8027323,[O-][N+](=O)C1=CC=C(NC2=CC=CC=C2)C=C1
DTXSID8027329,CCCCCCCCC=C
DTXSID8027373,CC1C(C)(C)C2=CC3=C(C=C2C1(C)C)C(C)COC3
DTXSID8027377,"C*.C*.NC1=CC=CC=C1 |c:5,7,t:3,lp:4:1,m:1:9.10,3:6.7.8.9|"
DTXSID8027400,COC(C)(OC)OC
DTXSID8027402,COC(=O)C1=CC(=CC=C1)C(=O)OC
DTXSID8027452,COC1=CC(Cl)=CC=C1Cl
DTXSID8027454,CN(C)C(=O)CC(C)=O
DTXSID8027537,CC1=CC=CC(OC2=CC=CC=C2)=C1
DTXSID8027581,C1CC=CCCC=CCCC=C1
DTXSID8027585,C(OC1=CC=C(C=C1)N(CC1CO1)CC1CO1)C1CO1
DTXSID8027589,CCCCOCC(C)O
DTXSID8027747,CCC(C)(N=NC(C)(CC)C#N)C#N
DTXSID8027749,CC(C)(C)C(=O)CCl
DTXSID8027793,O=C1N(SC2CCCCC2)C(=O)C2=C1C=CC=C2
DTXSID8027795,ClC1=NC(C#N)=C(Cl)C(Cl)=C1Cl
DTXSID8027797,CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC
DTXSID8027822,CC(C)(C)C(=O)C(Cl)Cl
DTXSID8027826,[Na+].[O-]S(=O)(=O)C(CC(=O)OC1CCCCC1)C(=O)OC1CCCCC1
DTXSID8027870,
DTXSID8027878,
DTXSID8027905,
DTXSID8027955,
DTXSID8027959,CCCCOCC(C)OCC(C)O
DTXSID8028008,CC1=CC(=C(O)C(C)=C1CN1C(=O)N(CC2=C(C)C(O)=C(C=C2C)C(C)(C)C)C(=O)N(CC2=C(C)C(O)=C(C=C2C)C(C)(C)C)C1=O)C(C)(C)C
DTXSID8028842,
DTXSID8029072,CCC1=CC(C(O)=O)=C(N=C1)C(O)=O
DTXSID8029105,CC1=CC=C(C=C1)S(N)(=O)=O
DTXSID8029153,O=C(OCC1=CC=CC=C1)C1=CC=CC=C1
DTXSID8029157,CCCCCC(C=O)=CC1=CC=CC=C1
DTXSID8029159,CC(C)CC(C)CC(O)CC(C)C
DTXSID8029230,CC(C)(C)N(CCO)CCO
DTXSID8029232,[Na+].[Na+].[Na+].[Na+].[Na+].OP([O-])(=O)CN(CP([O-])([O-])=O)CP([O-])([O-])=O
DTXSID8029234,CC(CCC=C(C)C)C=C
DTXSID8029236,CCCCCCCCCCCCCOC(=O)C(C)=C
DTXSID8029280,CN1C(N)=C(N=O)C(=O)N(C)C1=O
DTXSID8029282,CC(C)CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1
DTXSID8029286,C(OC1=CC=C(C=C1)C(C(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1)C1CO1
DTXSID8029315,CCC(C)C1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C
DTXSID8029317,CC(CCCC(C)(C)O)C=C
DTXSID8029575,OCC1CCC(COC=C)CC1
DTXSID8029369,
DTXSID8029600,CC(=C)C(N)=O
DTXSID8029602,CCCC(C1=CC(=C(O)C=C1C)C(C)(C)C)C1=CC(=C(O)C=C1C)C(C)(C)C
DTXSID8029604,N#CC1=CC=CC=C1C#N
DTXSID8029606,CC(C)=CC=O
DTXSID8029608,CC(C)COC=C
DTXSID8029650,CC(C)C1CCC(C)CC1O
DTXSID8029733,CC(C)[C@H]1CC[C@H](C)C[C@@H]1O
DTXSID8029652,CC(C)(C)OC(=O)C=C
DTXSID8029739,[H+].F[B-](F)(F)F
DTXSID8029868,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1
DTXSID8030423,O=C1C=C(OC2=C1C1=C(C=CC=C1)C=C2)C1=CC=CC=C1
DTXSID8030138,CC(=O)CCC(C)=O
